title,location,img,link
CPR480心肺复苏模拟人心脏急救人体训练模型电子计数人工呼吸假人,湖北 武汉,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/4260695944/O1CN01E6I0bE1tmP2p0XiVA_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=713008686001&ns=1&abbucket=16
弘模心肺复苏模拟人多功能护理模拟人急救训练人体模型CPR操作心脏按压人工呼吸橡皮假人安全培训模特,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2212467702729/O1CN01a3arIW1W1vZRtwgpg_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=655563816046&ns=1&abbucket=16
弘模心肺复苏模拟人安全培训急救教学模型 全身训练心肺复苏模拟人HOM/CPR190S实战演练假人,上海,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2212467702729/O1CN01vhhw1o1W1vZIUQpFJ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=655571336579&ns=1&abbucket=16
T心肺复苏模拟人CPR全半身心脏按压急救训练假人模型婴儿人工呼吸新款,江苏 无锡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2210017217660/O1CN01vEZyEn26SKfwu35gE_!!2210017217660.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=703399726279&ns=1&abbucket=16
半身心肺复苏模拟 人医用假人CPR急救训练人体模型模具全身心复苏,河北 秦皇岛,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1987035005/O1CN01Z5crjM1mqL88ZQNL8_!!1987035005.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=707616863408&ns=1&abbucket=16#detail
心肺复苏模拟人 CPR急救橡皮假人体按压人工呼吸器全半身教学模型,广东 深圳,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2201487457164/O1CN01fA9Dev22nAF9Qh8BO_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=711539475486&ns=1&abbucket=16
心肺复苏模拟人CPR急救护理模型心肺复苏模型人工呼吸急救假人,广东 深圳,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/3709540418/O1CN01sUmPc31ExUNvAjB5u_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=711756782435&ns=1&abbucket=16
CPR480心肺复苏模拟人心脏急救人体训练模型电子计数人工呼吸假人,江苏 无锡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2206528112724/O1CN01PodLKQ1VzdiMybnLl_!!2206528112724.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712958541512&ns=1&abbucket=16#detail
心肺复苏模拟人工呼吸假人模型医学用 CPR急救橡皮人（电脑自备）,北京,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3169896178/O1CN01z6aZM41vVZif6Ox2e_!!3169896178.png_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=545464134276&ns=1&abbucket=16#detail
CPR心肺复苏模拟人急救训练假人小彩屏显示智能触摸可户外使用,北京,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/4043179460/O1CN01kTLDbZ2JkjHlqSHLZ_!!4043179460.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=588525622133&ns=1&abbucket=16#detail
心肺复苏模拟人 CPR急救橡皮假人体按压人工呼吸器全半身教学模型,北京,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2214042498322/O1CN01sxi0ve2BLWoXhp0GQ_!!2214042498322-0-picasso.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=674795543217&ns=1&abbucket=16#detail
高级全身全自动电脑心肺复苏模拟人CPR490/590/690智能假人体模型,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/410896281/O1CN01Aq1oDf1wGkLwTn2mA_!!410896281.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=588010776009&ns=1&abbucket=16#detail
CPR心肺复苏模拟人高级彩屏显示训练心脏急救 人体教学模型人训练假人橡皮人,北京,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2207767347679/O1CN01om920H26b1zeYe8EO_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=620521482360&ns=1&abbucket=16
MAR/335新生婴儿静脉输液穿刺脐带护理CPR心肺复苏模拟人训练假人,浙江 温州,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=684116400973&ns=1&abbucket=16#detail
CPR急救训练模拟人医u用练习假人心肺复苏模拟胸外按压模型,广东 广州,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=701850760122&ns=1&abbucket=16#detail
心肺复苏模拟人cpr半全身急救人工呼吸按压医学训练伤员假人690S,湖北 武汉,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=711058947818&ns=1&abbucket=16
医博心肺复苏模拟人半身CPR230人工呼吸急救模型假人医学人体模型,上海,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=712740252094&ns=1&abbucket=16#detail
医博心肺复苏模拟人全身CPR100D半身人工呼吸急救训练教学模型假,上海,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=712747544435&ns=1&abbucket=16#detail
CPR190心肺复苏模拟人半身医教假人急救训练心脏复苏人体模型人,上海,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=712990189981&ns=1&abbucket=16#detail
CPR480心肺复苏模拟人心脏急救人体训练模型电子计数人工呼吸假人,广东 深圳,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=712955209906&ns=1&abbucket=16
医训CPR580高级全身心肺复苏模拟人体模型急救训练练习模型人医学教学用培训假人橡皮人,上海,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=643441628491&ns=1&abbucket=16
心肺复苏模拟人CPR急救训练医学用模型人工呼吸假人心脏胸新款式,江西 萍乡,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=691111604643&ns=1&abbucket=16#detail
半身心肺复苏模拟人CPR培x训假人医用模型人急救训练人体模特,广东 广州,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=695847289089&ns=1&abbucket=16#detail
CPR480心肺复苏模拟人心脏急救人体训练模型电子计数人工呼吸假人,广东 深圳,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=711879377818&ns=1&abbucket=16
CPR480心肺复苏模拟人心脏急救人体训练模型电子计数人工呼吸假人,,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=711988606309&ns=1&abbucket=16
CPR480心肺复苏模拟人心脏急救人体训练模型电子计数人工呼吸假人,广东 深圳,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2211280053254/O1CN01GrD1wy1ZuNd05JBJb_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=711990942984&ns=1&abbucket=16
CPR290半身心肺n复苏模拟人CPR培训假人医学模型急救训练人体模型,北京,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/681568290/TB2LkNToXXXXXa9XpXXXXXXXXXX_!!681568290.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712741908200&ns=1&abbucket=16#detail
泰贵医学TG/ALS800多功能急救训练模拟人心肺复苏CPR气管插管静脉注射导尿液晶大屏教学考核训练假人体模型,上海,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2206813196300/O1CN01omTVHQ1wPRtOibqgK_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=642769071156&ns=1&abbucket=16
心肺复苏模拟人CPR心脏复苏急救训练人体模型医学用教学模型假人,北京,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/3169896178/O1CN01kHljdZ1vVZivHZiEQ_!!3169896178.png_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712613064318&ns=1&abbucket=16#detail
心肺复苏模拟人CPR690急救培训练习人体模型胸外按压人工呼吸假人,浙江 温州,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2210798447885/O1CN01QsZuVu287NdkER9ZG_!!2210798447885.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713047638791&ns=1&abbucket=16#detail
心肺复苏模拟人CPR心脏复苏急救训练人体模型医学用教学模型假人,北京,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3169896178/O1CN01kHljdZ1vVZivHZiEQ_!!3169896178.png_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713056382451&ns=1&abbucket=16#detail
沪模 全功能一岁儿童护理复苏模拟人 婴幼儿童cpr急救学校医院训练模拟假人人体模型HUMO/T432,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200537816372/O1CN01UWugVu1wwQE6pGmDm_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=586808031919&ns=1&abbucket=16
心肺复苏模拟人半身仿真假人急救消防训练假人教M学模型KS/CPR610,北京,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/4292594823/O1CN01DWJuJm1lUz2elBa7K_!!4292594823.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=704638210151&ns=1&abbucket=16#detail
CPR590心肺复苏模拟人急救人体训练模型应急救护模拟橡皮人假人,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/43980582/TB278k0c8TH8KJjy0FiXXcRsXXa_!!43980582.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712616768894&ns=1&abbucket=16#detail
心肺复苏模拟人急救培训医学用CPR人体教学半身模型人工呼吸假人,北京,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3376967264/O1CN011tTu1z23WxnZB4N0x_!!2-item_pic.png_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713242303030&ns=1&abbucket=16#detail
弘德HD/CPR190S高级半身心肺复苏训练模拟人胸外按压假人急救训练模型,浙江 温州,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2206426493198/O1CN01HeVHyn1ZUjMY7507b_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=670682247466&ns=1&abbucket=16
弘德CPR110全身心肺复苏模拟人心脏按压应急培训医用假人急救训练,浙江 温州,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2206426493198/O1CN01ZIyBMO1ZUjNFe8bEU_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=674516429819&ns=1&abbucket=16
心肺复苏模拟人半身应急演练假人胸外心脏按压CPR全身急救训练模型,上海,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2206813196300/O1CN01OVI7WP1wPRzI1mQMY_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=681412931942&ns=1&abbucket=16
CPR390心肺复苏模拟人触电急A救CPR假人胸外按压徒手心肺复苏人体,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/4292594823/O1CN01AD0P6L1lUz2PYwPEK_!!4292594823.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=704410373625&ns=1&abbucket=16#detail
医博心肺复苏模拟人半身CPR230人工呼吸急救模型假人医学人体模型,上海,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2206780946618/O1CN01nemoIi1yl5nZlii0N_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713034978876&ns=1&abbucket=16#detail
CPR480心肺复苏模拟人心脏急救人体训练模型电子计数人工呼吸假人,山东 菏泽,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/4120866976/O1CN01lYfEVD21P3mh5iIOr_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=712558788206&ns=1&abbucket=16
